454509032
218578444
353770248
243355231
252851113
186142633
194117081
216746888
213960176
123249937
192040031
255239932
265346706
349860108
568017942
214775412
299237791
238119658
195901624
216746888
213960176
211856145
192040031
255161259
281335947
195409437
266119408
214775412
216664502
212247579
217900887
186194543
166888475
171011461
181547097
279219664
294869733
199585912
303561479
314955905
287523452
275709943
264141007
293032342
255757110
243484780
248670966
329577479
316801227
331947891
382012832
305833186
274342970
275709943
236032196
222204301
187300274
184771275
216840251
318447065
391923073
251297293
387100335
297748901
294168700
296590486
294565474
282169525
212103030
251154853
257464633
275769770
324241607
199520107
298525833
242720657
238218339
238149946
241019805
197139769
168678048
157564355
196252102
327583204
246554534
292998270
294784971
279832391
220586462
217693757
196641191
184349449
188112944
168729479
161127584
253232959
280675289
321322210
312064332
246387146
243537262
248594498
235053036
224749437
210017893
217267653
241459938
378860044
310439892
321322210
474442309
362309259
324289892
315337617
261692560
266136630
226072404
206885693
304408140
425164539
310439892
434909631
482434314
398766365
384689470
377236264
307863011
258474826
168681075
157551787
356676290
599417193
726592657
528533391
671834596
572952609
339239254
322416775
381166568
402238101
286936878
259748875
351682371
686556852
728965818
964308331
1063739859
965829324
859905271
677919254
555809045
459993691
462283325
394438498
507583299
